"company","category","size","title","level","city","url","updated"
"BrandShield","Cybersecurity","m","Cyber Security Customer Success Manager","Representative","הרצליה","https://www.comeet.com/jobs/brandshield/13.002/cyber-security-customer-success-manager/75.530?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-15"
"BrandShield","Cybersecurity","m","Junior Customer Success manager","Representative","הרצליה","https://www.comeet.com/jobs/brandshield/13.002/junior-customer-success-manager/B2.12D?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-15"
"DealHub","Productivity","l","Customer Success Manager","Representative","חולון","https://www.comeet.com/jobs/dealhub/86.005/customer-success-manager/AC.16D?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-15"
"Moon Active","Gaming","l","Support Knowledge Specialist","Representative","תל אביב-יפו","https://www.comeet.com/jobs/moonactive/A2.00C/support-knowledge-specialist/BF.941?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-15"
"VAST Data","Cloud Computing","l","IT HelpDesk Admin","Representative","תל אביב-יפו","https://www.comeet.com/jobs/vastdata/43.001/it-helpdesk-admin/DA.45C?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-15"
"Innoviz Technologies","Cybersecurity","l","Help Desk Team Leader","Manager","Rosh Haayin","https://www.comeet.com/jobs/innoviz/52.004/help-desk-team-leader/07.764?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-15"
"Island","Cybersecurity","l","IT Support Specialist","Representative","תל אביב-יפו","https://www.comeet.com/jobs/island/09.00A/it-support-specialist/DE.86E?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-15"
"Justt","Fintech","m","Enterprise Customer Success Manager","Representative","תל אביב-יפו","https://www.comeet.com/jobs/justt/36.001/enterprise-customer-success-manager/8F.666?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-15"
"Cycode","Cybersecurity","m","Technical Support Engineer","Representative","תל אביב-יפו","https://www.comeet.com/jobs/cycode/A8.00D/technical-support-engineer/40.26C?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-15"
"PayMe","Fintech","m","Customer Support Specialist - Junior Role","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/customer-support-specialist-junior-role-at-payme-4399942485?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-15"
"Blink Fintech","Telecommunications","s","Customer Service Specialist","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/customer-service-specialist-at-blink-4402248456?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-15"
"Plus500","Fintech","l","Customer Support Representative","Representative","חיפה","https://www.comeet.com/jobs/plus500/A1.00F/customer-support-representative/1E.B5A?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-14"
"BioCatch","Cybersecurity","l","Technical Support Specialist - Student Position","Student","תל אביב-יפו","https://www.comeet.com/jobs/biocatch/03.00E/technical-support-specialist---student-position/F8.167?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-14"
"Logz.io","Productivity","l","Customer Success Engineer","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/customer-success-engineer-at-logz-io-4399765983?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-14"
"SAM Seamless Network","Cybersecurity","m","Customer Success Manager","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/customer-success-manager-at-sam-seamless-network-4399781154?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-14"
"Port","Productivity","m","Technical Success Manager - Digital","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/technical-success-manager-digital-at-port-io-4400700830?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-14"
"Varonis Systems","Cybersecurity","l","IT Helpdesk Engineer","Representative","הרצליה","https://il.linkedin.com/jobs/view/it-helpdesk-engineer-at-varonis-4389733678?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-14"
"Stampli","Fintech","l","CX Manager - ERP Integration Solution","Manager","תל אביב-יפו","https://il.linkedin.com/jobs/view/cx-manager-erp-integration-solution-at-stampli-4389722288?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-14"
"JFrog","Cloud Computing","l","Technical Success Manager","Representative","נתניה","https://il.linkedin.com/jobs/view/technical-success-manager-at-jfrog-4346651915?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-14"
"Elbit Systems","Aerospace","l","Customer Service Manager","Manager","חיפה","https://il.linkedin.com/jobs/view/customer-service-manager-at-elbit-systems-israel-4378162091?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-14"
"DealHub","Productivity","l","Director of Customer Success Operations","Executive","חולון","https://www.comeet.com/jobs/dealhub/86.005/director-of-customer-success-operations/C6.464?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-13"
"ACS Motion Control","Robotics & Automation","m","Applications and Technical Support Engineer","Representative","יקנעם עילית","https://www.comeet.com/jobs/ACS/14.000/applications-and-technical-support-engineer/69.56A?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-13"
"BTB","Productivity","m","Active Customer Service Representative - Loans Department","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/active-customer-service-representative-loans-department-at-btb-be-the-bank-4401082011?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-13"
"Gong.io","AI/ML","l","Technical Support Engineer, Tier 3","Representative","רמת גן","https://il.linkedin.com/jobs/view/technical-support-engineer-tier-3-at-gong-4395346984?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-13"
"Priority Software","Cloud Computing","l","Customer Support Representative (Hospitality)","Representative","ראש העין","https://il.linkedin.com/jobs/view/customer-support-representative-hospitality-at-priority-software-4399645239?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-13"
"SITE123","Productivity","s","Technical Support Representative (Full-Time, On-Site | Be’er Sheva – Gav Yam Park)","Representative","באר שבע","https://il.linkedin.com/jobs/view/technical-support-representative-full-time-on-site-be%E2%80%99er-sheva-%E2%80%93-gav-yam-park-at-site123-4399397823?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-13"
"INFINIDAT","Productivity","l","CSPS - Customer Support Operations Specialist","Representative","הרצליה","https://il.linkedin.com/jobs/view/csps-customer-support-operations-specialist-at-infinidat-4399518546?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-13"
"Agora","Fintech","m","Customer Success Operation Manager","Manager","תל אביב-יפו","https://il.linkedin.com/jobs/view/customer-success-operation-manager-at-agora-4401076978?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-13"
"Hyro","AI/ML","m","Technical Support Engineer (Tier 2)","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/technical-support-engineer-tier-2-at-hyro-4399558505?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-13"
"KMS Lighthouse","Productivity","m","Support Engineer","Representative","פתח תקווה","https://www.comeet.com/jobs/kmslh/97.008/support-engineer/DB.362?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-12"
"Netafim","Sustainable Technology","l","Global Customer Operations Representative","Representative","תל אביב-יפו","https://www.comeet.com/jobs/netafim/B7.002/global-customer-operations-representative/B8.566?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-12"
"DealHub","Productivity","l","Customer Support Specialist","Representative","חולון","https://www.comeet.com/jobs/dealhub/86.005/customer-support-specialist/9A.E5A?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-12"
"EasySend","Productivity","m","Support Solution Engineer","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/support-solution-engineer-at-easysend-4399100003?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-12"
"Kramer Electronics","Telecommunications","l","Technical Support Engineer","Representative","ירושלים","https://il.linkedin.com/jobs/view/technical-support-engineer-at-kramer-4400997732?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-12"
"Air Doctor","Health","m","Customer Care - Shift Manager","Manager","בית נקופה","https://il.linkedin.com/jobs/view/customer-care-shift-manager-at-air-doctor-4384940277?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-12"
"BrandShield","Cybersecurity","m","Customer Success Manager","Representative","הרצליה","https://il.linkedin.com/jobs/view/customer-success-manager-at-brandshield-4386050122?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-12"
"LayerX Security","Cybersecurity","s","Customer Support Specialist","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/customer-support-specialist-at-layerx-security-4401007193?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-12"
"Quantum Machines","IoT","m","Customer Success Physicist- Israel","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/customer-success-physicist-israel-at-quantum-machines-4318284445?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-12"
"Israel Aerospace Industries","Aerospace","l","מנהל/ת פרויקט לשירות לקוח אזרחי","Manager","לוד","https://il.linkedin.com/jobs/view/%D7%9E%D7%A0%D7%94%D7%9C-%D7%AA-%D7%A4%D7%A8%D7%95%D7%99%D7%A7%D7%98-%D7%9C%D7%A9%D7%99%D7%A8%D7%95%D7%AA-%D7%9C%D7%A7%D7%95%D7%97-%D7%90%D7%96%D7%A8%D7%97%D7%99-at-iai-israel-aerospace-industries-4359035564?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-11"
"Cato Networks","Cybersecurity","l","IT Support Specialist","Representative","בני ברק","https://il.linkedin.com/jobs/view/it-support-specialist-at-cato-networks-4398801612?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-09"
"Priority Software","Cloud Computing","l","Technical Support Representative (Level 2) -(Hospitality)","Representative","ראש העין","https://il.linkedin.com/jobs/view/technical-support-representative-level-2-hospitality-at-priority-software-4397209045?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-09"
"Pagaya","Fintech","l","Partnerships Success Manager","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/partnerships-success-manager-at-pagaya-4399898823?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-09"
"Uniper Care Technologies","Health","m","מנהל/ת מוקד שירות תמיכה ומכירות","Manager","מודיעין-מכבים-רעות","https://il.linkedin.com/jobs/view/%D7%9E%D7%A0%D7%94%D7%9C-%D7%AA-%D7%9E%D7%95%D7%A7%D7%93-%D7%A9%D7%99%D7%A8%D7%95%D7%AA-%D7%AA%D7%9E%D7%99%D7%9B%D7%94-%D7%95%D7%9E%D7%9B%D7%99%D7%A8%D7%95%D7%AA-at-uniper-4398822472?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-09"
"CommBox","Telecommunications","m","Customer Success Manager","Representative","גליל ים","https://il.linkedin.com/jobs/view/customer-success-manager-at-commbox-4399872125?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-09"
"Payoneer Global","Fintech","l","VP- Head of Global Customer Success (HQ)","Executive","פתח תקווה","https://il.linkedin.com/jobs/view/vp-head-of-global-customer-success-hq-at-payoneer-4399876639?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-09"
"AutoFleet","Automotive","m","Head of Customer Success Management","Executive","תל אביב-יפו","https://il.linkedin.com/jobs/view/head-of-customer-success-management-at-autofleet-4387337060?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-09"
"Bria AI","Productivity","s","Customer Solutions Architect","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/customer-solutions-architect-at-bria-ai-4400221103?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-09"
"Helfy","Health","s","Director of Operations and Support","Executive","הרצליה","https://il.linkedin.com/jobs/view/director-of-operations-and-support-at-helfy-4377881135?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-09"
"Helfy","Health","s","Director Retention & Customer Value","Executive","הרצליה","https://il.linkedin.com/jobs/view/director-retention-customer-value-at-helfy-4387425439?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-09"
"Radware","Cybersecurity","l","CSM Team Lead Europe","Manager","תל אביב-יפו","https://il.linkedin.com/jobs/view/csm-team-lead-europe-at-radware-4388404376?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-09"
"Comda","Cybersecurity","m","Customer Service Representative","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/customer-service-representative-at-comda-4398678356?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-09"
"Palo Alto Networks","Cybersecurity","xl","Support Enablement and Escalations Engineer (Cortex Platform)","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/support-enablement-and-escalations-engineer-cortex-platform-at-palo-alto-networks-4374834678?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-09"
"Intel","Semiconductors","l","WiFi System Integration Team Lead","Manager","חיפה","https://il.linkedin.com/jobs/view/wifi-system-integration-team-lead-at-intel-4328799094?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-09"
"Check Point Software Technologies","Cybersecurity","l","Tier 3 Support Engineer","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/tier-3-support-engineer-at-check-point-software-4400263611?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-09"
"Elastic Technologies Israel","AI/ML","m","Customer Architect","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/customer-architect-at-elastic-4386940068?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-08"
"Lema","Cybersecurity","s","Technical Support Team Lead","Manager","תל אביב-יפו","https://il.linkedin.com/jobs/view/technical-support-team-lead-at-lema-ai-4399234053?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-08"
"GK8","Fintech","m","Senior Technical Support Engineer","Representative","רמת גן","https://il.linkedin.com/jobs/view/senior-technical-support-engineer-at-gk8-by-galaxy-nasdaq-glxy-4398365116?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-07"
"NetNut","AdTech","m","Technical Customer Support Representative - Student","Student","תל אביב-יפו","https://il.linkedin.com/jobs/view/technical-customer-support-representative-student-at-netnut-io-4385692450?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-07"
"Check Point Software Technologies","Cybersecurity","l","Technical Support Engineer","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/technical-support-engineer-at-check-point-software-4355940331?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-07"
"Kaltura","Digital Media","l","Help Desk","Representative","בני ברק","https://www.comeet.com/jobs/kaltura/E2.00D/help-desk/D5.760?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-06"
"Duve","E-commerce & Retail","m","Technical Support - Tier 2","Representative",,"https://il.linkedin.com/jobs/view/technical-support-tier-2-at-duve-4370329483?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-06"
"Priority Software","Cloud Computing","l","ERP Support Specialist","Representative","ראש העין","https://il.linkedin.com/jobs/view/erp-support-specialist-at-priority-software-4394483360?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-06"
"Humanz","Digital Media","m","Junior Technical Support","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/junior-technical-support-at-humanz-4398000042?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-06"
"proteanTecs","AI/ML","l","Information Technology Support Specialist","Representative","חיפה","https://il.linkedin.com/jobs/view/information-technology-support-specialist-at-proteantecs-4398005569?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-06"
"flo Optics","Health","s","On-Site Machine Operator & Customer Support Specialist","Representative","כרמיאל","https://il.linkedin.com/jobs/view/on-site-machine-operator-customer-support-specialist-at-fl%C5%8D-optics-4398004748?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-06"
"Mechanical Devices","Semiconductors","s","Customer Success Specialist","Representative","חיפה","https://il.linkedin.com/jobs/view/customer-success-specialist-at-m-d-mechanical-devices-ltd-4397911893?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-06"
"Akamai Technologies","Cloud Computing","l","Technical Support Engineer - Flex","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/technical-support-engineer-flex-at-akamai-technologies-4386061104?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-06"
"Navina Technologies","Health","m","Technical Support Engineer","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/technical-support-engineer-at-navina-4397936369?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-06"
"Radware","Cybersecurity","l","Customer Success Manager","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/customer-success-manager-at-radware-4397973101?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-06"
"Check Point Software Technologies","Cybersecurity","l","Technical Support Engineer - Entry Level","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/technical-support-engineer-entry-level-at-check-point-software-4398003080?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-06"
"DOT Compliance","Health","m","Customer Success Manager","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/customer-success-manager-at-dot-compliance-4397717532?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-05"
"Tata Consultancy Services","AI/ML","l","Help Desk Operator","Representative","פתח תקווה","https://il.linkedin.com/jobs/view/help-desk-operator-at-tata-consultancy-services-4381502716?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-05"
"Riskified","Fintech","l","Customer Success Engineer","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/customer-success-engineer-at-riskified-4394409506?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-05"
"Wolt","E-commerce & Retail","xl","נציגי שירות בצ׳אט - תל אביב","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/%D7%A0%D7%A6%D7%99%D7%92%D7%99-%D7%A9%D7%99%D7%A8%D7%95%D7%AA-%D7%91%D7%A6%D7%B3%D7%90%D7%98-%D7%AA%D7%9C-%D7%90%D7%91%D7%99%D7%91-at-wolt-4180071511?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-04"
"Agoda.com","E-commerce & Retail","xl","Security Engineer (Bangkok Based, Relocation Support)","Representative","רמת גן","https://il.linkedin.com/jobs/view/security-engineer-bangkok-based-relocation-support-at-agoda-4376314313?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-04"
"Wolt","E-commerce & Retail","xl","נציגי שירות בצ׳אט- חיפה","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/%D7%A0%D7%A6%D7%99%D7%92%D7%99-%D7%A9%D7%99%D7%A8%D7%95%D7%AA-%D7%91%D7%A6%D7%B3%D7%90%D7%98-%D7%97%D7%99%D7%A4%D7%94-at-wolt-4226099732?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-03"
"MSD","Health","xl","Customer and Account Specialist, Oncology","Representative","נתניה","https://il.linkedin.com/jobs/view/customer-and-account-specialist-oncology-at-msd-4373908068?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-01"
"WalkMe","Productivity","l","Technical Support Engineer","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/technical-support-engineer-at-walkme-4374713618?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-01"
"Humanz","Digital Media","m","Customer Success Manager","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/customer-success-manager-at-humanz-4395284870?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-01"
"monday.com","Productivity","l","Director of Technical Support","Executive","תל אביב-יפו","https://il.linkedin.com/jobs/view/director-of-technical-support-at-monday-com-4383827466?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-01"
"WalkMe","Productivity","l","Senior Customer Success Manager - German Speaking","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/senior-customer-success-manager-german-speaking-at-walkme-4366255030?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-01"
"Mobileye","Automotive","l","Driving Function Customer Technical Expert","Representative","ירושלים","https://il.linkedin.com/jobs/view/driving-function-customer-technical-expert-at-mobileye-4350082056?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-01"
"Mize","E-commerce & Retail","m","Technical Support Specialist","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/technical-support-specialist-at-mize-4392440139?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-31"
"Payoneer Global","Fintech","l","IT Support Team Leader","Manager","פתח תקווה","https://il.linkedin.com/jobs/view/it-support-team-leader-at-payoneer-4393584969?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-31"
"Radware","Cybersecurity","l","Global Service Desk Representative","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/global-service-desk-representative-at-radware-4395650079?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-31"
"Rafael Advanced Defense Systems","Aerospace","l","מנהל.ת פרויקטים בתחום ה-Pre/Post Sale Support","Manager","חיפה","https://il.linkedin.com/jobs/view/%D7%9E%D7%A0%D7%94%D7%9C-%D7%AA-%D7%A4%D7%A8%D7%95%D7%99%D7%A7%D7%98%D7%99%D7%9D-%D7%91%D7%AA%D7%97%D7%95%D7%9D-%D7%94-pre-post-sale-support-at-rafael-advanced-defense-systems-4393513846?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-31"
"AudioCodes","Telecommunications","l","Help Desk Technician","Representative","ראש העין","https://il.linkedin.com/jobs/view/help-desk-technician-at-audiocodes-4395665709?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-31"
"AudioCodes","Telecommunications","l","Customer Success Team Leader – Meeting Insights","Manager","ראש העין","https://il.linkedin.com/jobs/view/customer-success-team-leader-%E2%80%93-meeting-insights-at-audiocodes-4395676173?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-31"
"AudioCodes","Telecommunications","l","Technical Support Engineer","Representative","ראש העין","https://il.linkedin.com/jobs/view/technical-support-engineer-at-audiocodes-4395677165?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-31"
"Rescana","Cybersecurity","s","Customer Success & Solutions Manager","Manager","תל אביב-יפו","https://il.linkedin.com/jobs/view/customer-success-solutions-manager-at-rescana-4394897838?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-30"
"abra","Productivity","l","Help Desk / IT Support Specialist","Representative","רעננה","https://il.linkedin.com/jobs/view/help-desk-it-support-specialist-at-abra-4392521350?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-30"
"FormTitan","Productivity","m","Customer Success Manager","Representative","אליכין","https://il.linkedin.com/jobs/view/customer-success-manager-at-titan-4380462092?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-30"
"Mobilicom","Robotics & Automation","s","Head of Customer Success","Executive","מודיעין מכבים רעות","https://il.linkedin.com/jobs/view/head-of-customer-success-at-mobilicom-4395034553?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-30"
"Insait IO","Productivity","s","Customer Success Engineering Lead","Manager","תל אביב-יפו","https://il.linkedin.com/jobs/view/customer-success-engineering-lead-at-insait-4392924934?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-30"
"Radware","Cybersecurity","l","EMEA Regional Technical Support Manager","Manager","תל אביב-יפו","https://il.linkedin.com/jobs/view/emea-regional-technical-support-manager-at-radware-4381732089?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-30"
"NICE","Cybersecurity","l","IT Technical Support","Representative","רעננה","https://il.linkedin.com/jobs/view/it-technical-support-at-nice-4395063151?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-30"
"KLA","Robotics & Automation","l","Customer Support Engineer","Representative","מגדל העמק","https://il.linkedin.com/jobs/view/customer-support-engineer-at-kla-4381261703?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-30"
